Method,ComponentRank,Eigenvalue,EnergyFraction,CumulativeEnergy
LV-GGM,1530,7.87122009638319e-08,8.52218764207847e-10,0.999999194708304
LV-GGM,1531,7.86877411149569e-08,8.51953936875798e-10,0.999999195560258
LV-GGM,1532,7.86200755247881e-08,8.51221320014283e-10,0.999999196411479
LV-GGM,1533,7.86012262405145e-08,8.51017238390937e-10,0.999999197262497
LV-GGM,1534,7.84368680232561e-08,8.4923772828851e-10,0.999999198111735
LV-GGM,1535,7.83505483153714e-08,8.48303142876344e-10,0.999999198960038
LV-GGM,1536,7.83146646142117e-08,8.47914629239537e-10,0.999999199807952
LV-GGM,1537,7.82126868065957e-08,8.46810513230596e-10,0.999999200654763
LV-GGM,1538,7.81148773786076e-08,8.45751528361323e-10,0.999999201500515
LV-GGM,1539,7.80252428415653e-08,8.44781053219565e-10,0.999999202345295
LV-GGM,1540,7.7996348317556e-08,8.44468211560431e-10,0.999999203189764
LV-GGM,1541,7.79783713483993e-08,8.44273574512409e-10,0.999999204034037
LV-GGM,1542,7.79046157024789e-08,8.4347502048076e-10,0.999999204877512
LV-GGM,1543,7.78745769144239e-08,8.43149789849155e-10,0.999999205720662
LV-GGM,1544,7.78477221320137e-08,8.42859032518036e-10,0.999999206563521
LV-GGM,1545,7.77694653924811e-08,8.42011745044953e-10,0.999999207405533
LV-GGM,1546,7.7749049100465e-08,8.41790697393654e-10,0.999999208247324
LV-GGM,1547,7.77114315451736e-08,8.41383411279299e-10,0.999999209088707
LV-GGM,1548,7.75964745112297e-08,8.4013876889597e-10,0.999999209928846
LV-GGM,1549,7.74879513321762e-08,8.38963786003757e-10,0.99999921076781
LV-GGM,1550,7.74335645407944e-08,8.3837493899436e-10,0.999999211606185
LV-GGM,1551,7.73151249717385e-08,8.37092591125311e-10,0.999999212443277
LV-GGM,1552,7.72704931624849e-08,8.36609361526079e-10,0.999999213279887
LV-GGM,1553,7.72432882703762e-08,8.36314813549407e-10,0.999999214116201
LV-GGM,1554,7.71671163701212e-08,8.35490098677916e-10,0.999999214951691
LV-GGM,1555,7.70593936546316e-08,8.34323782422652e-10,0.999999215786015
LV-GGM,1556,7.69923594687714e-08,8.3359800178974e-10,0.999999216619613
LV-GGM,1557,7.6973919842078e-08,8.33398355538197e-10,0.999999217453012
LV-GGM,1558,7.68907844467814e-08,8.324982467498e-10,0.99999921828551
LV-GGM,1559,7.6846397385694e-08,8.3201766704445e-10,0.999999219117527
LV-GGM,1560,7.68057601136186e-08,8.31577686388784e-10,0.999999219949105
LV-GGM,1561,7.67160622691101e-08,8.30606525815671e-10,0.999999220779712
LV-GGM,1562,7.66572124650664e-08,8.29969357668142e-10,0.999999221609681
LV-GGM,1563,7.65680770625692e-08,8.29004286667291e-10,0.999999222438685
LV-GGM,1564,7.6484651674262e-08,8.28101038118069e-10,0.999999223266786
LV-GGM,1565,7.64318790736552e-08,8.27529667988374e-10,0.999999224094316
LV-GGM,1566,7.62876268074989e-08,8.25967845469216e-10,0.999999224920284
LV-GGM,1567,7.62590754584934e-08,8.2565871937354e-10,0.999999225745942
LV-GGM,1568,7.62045637417133e-08,8.25068519794056e-10,0.999999226571011
LV-GGM,1569,7.61601912058068e-08,8.24588097353164e-10,0.999999227395599
LV-GGM,1570,7.6137741082e-08,8.24345029359478e-10,0.999999228219944
LV-GGM,1571,7.60649515385526e-08,8.23556935340958e-10,0.999999229043501
LV-GGM,1572,7.59303195222232e-08,8.22099271482318e-10,0.9999992298656
LV-GGM,1573,7.5880400934748e-08,8.21558801816775e-10,0.999999230687159
LV-GGM,1574,7.57913003196412e-08,8.20594107459779e-10,0.999999231507753
LV-GGM,1575,7.57623994301392e-08,8.20281196881313e-10,0.999999232328034
LV-GGM,1576,7.57148834524824e-08,8.1976674032613e-10,0.999999233147801
LV-GGM,1577,7.56092294421266e-08,8.18622821987722e-10,0.999999233966424
LV-GGM,1578,7.56022284387478e-08,8.18547021967208e-10,0.999999234784971
LV-GGM,1579,7.55771625822041e-08,8.18275633376546e-10,0.999999235603247
LV-GGM,1580,7.54779580747677e-08,8.17201543950814e-10,0.999999236420448
LV-GGM,1581,7.54524515979356e-08,8.16925384754414e-10,0.999999237237373
LV-GGM,1582,7.53835590347298e-08,8.16179483428323e-10,0.999999238053553
LV-GGM,1583,7.52710895393255e-08,8.14961773680523e-10,0.999999238868515
LV-GGM,1584,7.51684814453222e-08,8.13850833546738e-10,0.999999239682365
LV-GGM,1585,7.51301594470355e-08,8.13435920412282e-10,0.999999240495801
LV-GGM,1586,7.49945597468934e-08,8.1196777941931e-10,0.999999241307769
LV-GGM,1587,7.49357551963234e-08,8.11331101232156e-10,0.9999992421191
LV-GGM,1588,7.49170087992196e-08,8.11128133570504e-10,0.999999242930228
LV-GGM,1589,7.4835239264755e-08,8.10242812987951e-10,0.999999243740471
LV-GGM,1590,7.48126542465858e-08,8.09998284489978e-10,0.99999924455047
LV-GGM,1591,7.46666368428529e-08,8.08417350786711e-10,0.999999245358887
LV-GGM,1592,7.46621564275423e-08,8.08368841229713e-10,0.999999246167256
LV-GGM,1593,7.45823848795497e-08,8.07505152891478e-10,0.999999246974761
LV-GGM,1594,7.44849728163944e-08,8.06450470300157e-10,0.999999247781211
LV-GGM,1595,7.44528468037411e-08,8.0610264124104e-10,0.999999248587314
LV-GGM,1596,7.44288255964843e-08,8.05842563091623e-10,0.999999249393157
LV-GGM,1597,7.43903658326489e-08,8.05426158366483e-10,0.999999250198583
LV-GGM,1598,7.42718930596111e-08,8.04143450997178e-10,0.999999251002726
LV-GGM,1599,7.42069263664071e-08,8.03440055153598e-10,0.999999251806166
LV-GGM,1600,7.41636621033329e-08,8.02971632007504e-10,0.999999252609138
LV-GGM,1601,7.41272215535384e-08,8.02577089358046e-10,0.999999253411715
LV-GGM,1602,7.40378405307789e-08,8.0160935902111e-10,0.999999254213324
LV-GGM,1603,7.40095905121169e-08,8.01303495435818e-10,0.999999255014628
LV-GGM,1604,7.39536839524747e-08,8.00698193861399e-10,0.999999255815326
LV-GGM,1605,7.38782013295381e-08,7.99880941810885e-10,0.999999256615207
LV-GGM,1606,7.38657816784958e-08,7.99746473970658e-10,0.999999257414953
LV-GGM,1607,7.37838212777513e-08,7.98859086874615e-10,0.999999258213813
LV-GGM,1608,7.373974098248e-08,7.9838182852963e-10,0.999999259012194
LV-GGM,1609,7.37297014941161e-08,7.98273130764074e-10,0.999999259810468
LV-GGM,1610,7.36867225272251e-08,7.9780779652615e-10,0.999999260608275
LV-GGM,1611,7.35445368927131e-08,7.96268349474129e-10,0.999999261404544
LV-GGM,1612,7.34796645603915e-08,7.95565975277938e-10,0.99999926220011
LV-GGM,1613,7.34212557829006e-08,7.94933582134783e-10,0.999999262995043
LV-GGM,1614,7.33488307945042e-08,7.94149435161973e-10,0.999999263789193
LV-GGM,1615,7.33157964687509e-08,7.93791771776562e-10,0.999999264582985
LV-GGM,1616,7.32869251026226e-08,7.93479180848325e-10,0.999999265376464
LV-GGM,1617,7.32523991210771e-08,7.93105367272216e-10,0.999999266169569
LV-GGM,1618,7.31605201766298e-08,7.92110591881173e-10,0.99999926696168
LV-GGM,1619,7.30836170893442e-08,7.91277960431312e-10,0.999999267752958
LV-GGM,1620,7.30156829733255e-08,7.90542436234401e-10,0.9999992685435
LV-GGM,1621,7.29901746478861e-08,7.90266257023086e-10,0.999999269333766
LV-GGM,1622,7.28923641898056e-08,7.8920726100098e-10,0.999999270122974
LV-GGM,1623,7.28409167252274e-08,7.88650238148772e-10,0.999999270911624
LV-GGM,1624,7.28116886333369e-08,7.88333784942711e-10,0.999999271699958
LV-GGM,1625,7.27419948871497e-08,7.87579209190523e-10,0.999999272487537
LV-GGM,1626,7.26782332911613e-08,7.8688886096151e-10,0.999999273274426
LV-GGM,1627,7.26457475220171e-08,7.86537136810801e-10,0.999999274060963
LV-GGM,1628,7.25875051732062e-08,7.85906545594694e-10,0.99999927484687
LV-GGM,1629,7.25598735426639e-08,7.85607377311437e-10,0.999999275632477
LV-GGM,1630,7.25095201540759e-08,7.85062200044498e-10,0.999999276417539
LV-GGM,1631,7.23915651106663e-08,7.83785098145482e-10,0.999999277201324
LV-GGM,1632,7.23666788558752e-08,7.83515654107022e-10,0.99999927798484
LV-GGM,1633,7.23140236802254e-08,7.8294555533997e-10,0.999999278767785
LV-GGM,1634,7.22168351134289e-08,7.81893292548735e-10,0.999999279549679
LV-GGM,1635,7.2160624756066e-08,7.81284701749584e-10,0.999999280330964
LV-GGM,1636,7.21071018054627e-08,7.80705207563659e-10,0.999999281111669
LV-GGM,1637,7.20481725035606e-08,7.80067178691036e-10,0.999999281891736
LV-GGM,1638,7.20107015893005e-08,7.79661480262413e-10,0.999999282671397
LV-GGM,1639,7.19263746726747e-08,7.78748470845877e-10,0.999999283450146
LV-GGM,1640,7.1884438279257e-08,7.78294424574319e-10,0.99999928422844
LV-GGM,1641,7.18366664514486e-08,7.77777197923808e-10,0.999999285006217
LV-GGM,1642,7.17880168942143e-08,7.77250468077129e-10,0.999999285783468
LV-GGM,1643,7.17105222359513e-08,7.76411431675034e-10,0.999999286559879
LV-GGM,1644,7.16304277247287e-08,7.7554424660667e-10,0.999999287335424
LV-GGM,1645,7.15931701807875e-08,7.75140858343272e-10,0.999999288110564
LV-GGM,1646,7.15271592507397e-08,7.74426156523977e-10,0.999999288884991
LV-GGM,1647,7.14841762780039e-08,7.73960778914683e-10,0.999999289658951
LV-GGM,1648,7.13881479574295e-08,7.72921078135302e-10,0.999999290431872
LV-GGM,1649,7.13112783884199e-08,7.72088809588566e-10,0.999999291203961
LV-GGM,1650,7.12505101033822e-08,7.71430870004313e-10,0.999999291975392
LV-GGM,1651,7.11591759637123e-08,7.70441993226806e-10,0.999999292745834
LV-GGM,1652,7.11392913573316e-08,7.702267021478e-10,0.999999293516061
LV-GGM,1653,7.1120529969502e-08,7.70023572181223e-10,0.999999294286084
LV-GGM,1654,7.10783169031562e-08,7.6956653036567e-10,0.999999295055651
LV-GGM,1655,7.10416400750152e-08,7.69169429525259e-10,0.99999929582482
LV-GGM,1656,7.10045357897277e-08,7.6876770059674e-10,0.999999296593588
LV-GGM,1657,7.09557633760359e-08,7.68239640580442e-10,0.999999297361828
LV-GGM,1658,7.08783407203377e-08,7.67401383751731e-10,0.999999298129229
LV-GGM,1659,7.08493247150083e-08,7.67087226811621e-10,0.999999298896316
LV-GGM,1660,7.07999639288622e-08,7.66552796473572e-10,0.999999299662869
LV-GGM,1661,7.07931102033878e-08,7.66478591034231e-10,0.999999300429348
LV-GGM,1662,7.07786352427837e-08,7.66321870311306e-10,0.99999930119567
LV-GGM,1663,7.07282587006654e-08,7.65776442360577e-10,0.999999301961446
LV-GGM,1664,7.05731699983552e-08,7.64097293504275e-10,0.999999302725543
LV-GGM,1665,7.0551335642731e-08,7.63860892446504e-10,0.999999303489404
LV-GGM,1666,7.04349992543708e-08,7.62601315761992e-10,0.999999304252006
LV-GGM,1667,7.03821696558664e-08,7.62029328514784e-10,0.999999305014035
LV-GGM,1668,7.03232618933708e-08,7.61391532849797e-10,0.999999305775427
LV-GGM,1669,7.0287970726686e-08,7.61009434597032e-10,0.999999306536436
LV-GGM,1670,7.02472974607241e-08,7.60569064234751e-10,0.999999307297005
LV-GGM,1671,7.01775663516478e-08,7.59814083953726e-10,0.999999308056819
LV-GGM,1672,7.01583579331199e-08,7.59606113975757e-10,0.999999308816425
LV-GGM,1673,7.01245345607335e-08,7.59239907564763e-10,0.999999309575665
LV-GGM,1674,7.00396264516663e-08,7.58320605564635e-10,0.999999310333986
LV-GGM,1675,6.99755804492776e-08,7.57627178061151e-10,0.999999311091613
LV-GGM,1676,6.99437369354485e-08,7.57282407623135e-10,0.999999311848895
LV-GGM,1677,6.99030841772623e-08,7.56842259299002e-10,0.999999312605737
LV-GGM,1678,6.98435556325033e-08,7.56197742410535e-10,0.999999313361935
LV-GGM,1679,6.977719722861e-08,7.55479278484126e-10,0.999999314117414
LV-GGM,1680,6.97219369249488e-08,7.548809739377e-10,0.999999314872295
LV-GGM,1681,6.9701074975436e-08,7.54655101142693e-10,0.999999315626951
LV-GGM,1682,6.9672203771836e-08,7.54342511974154e-10,0.999999316381293
LV-GGM,1683,6.9625350870228e-08,7.53835234558213e-10,0.999999317135128
LV-GGM,1684,6.95228368218876e-08,7.5272531265893e-10,0.999999317887854
LV-GGM,1685,6.94940744009258e-08,7.52413901282452e-10,0.999999318640268
LV-GGM,1686,6.94002318865491e-08,7.5139786627577e-10,0.999999319391665
LV-GGM,1687,6.9335065886549e-08,7.50692312533041e-10,0.999999320142358
LV-GGM,1688,6.93193775402269e-08,7.5052245445575e-10,0.99999932089288
LV-GGM,1689,6.92933486846651e-08,7.50240639453133e-10,0.999999321643121
LV-GGM,1690,6.92114622174544e-08,7.49354052837117e-10,0.999999322392475
LV-GGM,1691,6.91727623367072e-08,7.48935048360791e-10,0.99999932314141
LV-GGM,1692,6.90800273729183e-08,7.47931004829149e-10,0.999999323889341
LV-GGM,1693,6.90557345248746e-08,7.47667985618844e-10,0.999999324637009
LV-GGM,1694,6.90226424015122e-08,7.47309696457422e-10,0.999999325384319
LV-GGM,1695,6.89496578508522e-08,7.46519491091442e-10,0.999999326130838
LV-GGM,1696,6.89152253403954e-08,7.46146689528905e-10,0.999999326876985
LV-GGM,1697,6.88938291222233e-08,7.45915032195149e-10,0.9999993276229
LV-GGM,1698,6.88205885006798e-08,7.45122054343974e-10,0.999999328368022
LV-GGM,1699,6.8754509806682e-08,7.44406618842873e-10,0.999999329112429
LV-GGM,1700,6.87234313075993e-08,7.44070131236665e-10,0.999999329856499
LV-GGM,1701,6.86418315679513e-08,7.43186649026398e-10,0.999999330599685
LV-GGM,1702,6.85876342724133e-08,7.42599853692749e-10,0.999999331342285
LV-GGM,1703,6.85274487881394e-08,7.41948224105428e-10,0.999999332084234
LV-GGM,1704,6.84779487866903e-08,7.41412286480173e-10,0.999999332825646
LV-GGM,1705,6.8435222287924e-08,7.40949685720294e-10,0.999999333566596
LV-GGM,1706,6.83719666353053e-08,7.40264815351485e-10,0.99999933430686
LV-GGM,1707,6.83086656153566e-08,7.39579453789578e-10,0.99999933504644
LV-GGM,1708,6.82698155280898e-08,7.39158823023896e-10,0.999999335785599
LV-GGM,1709,6.82179442923646e-08,7.38597211991981e-10,0.999999336524196
LV-GGM,1710,6.81765382348399e-08,7.38148907679024e-10,0.999999337262345
LV-GGM,1711,6.8169370248882e-08,7.38071299734384e-10,0.999999338000416
LV-GGM,1712,6.80817273772239e-08,7.37122388398384e-10,0.999999338737538
LV-GGM,1713,6.80025261633509e-08,7.36264875080447e-10,0.999999339473803
LV-GGM,1714,6.79573827860097e-08,7.35776106722062e-10,0.999999340209579
LV-GGM,1715,6.79005608993589e-08,7.35160894881604e-10,0.99999934094474
LV-GGM,1716,6.7857871754988e-08,7.34698698558602e-10,0.999999341679439
LV-GGM,1717,6.78313349009381e-08,7.34411383444967e-10,0.99999934241385
LV-GGM,1718,6.77716689003734e-08,7.33765378319411e-10,0.999999343147616
LV-GGM,1719,6.774402186563e-08,7.33466043254522e-10,0.999999343881082
LV-GGM,1720,6.7698029801074e-08,7.3296808614064e-10,0.99999934461405
LV-GGM,1721,6.76510578141609e-08,7.32459519385431e-10,0.999999345346509
LV-GGM,1722,6.7602159048738e-08,7.31930091356108e-10,0.999999346078439
LV-GGM,1723,6.75255832358999e-08,7.31101003314025e-10,0.99999934680954
LV-GGM,1724,6.75056203274154e-08,7.30884864456386e-10,0.999999347540425
LV-GGM,1725,6.74578697443809e-08,7.30367867823518e-10,0.999999348270793
LV-GGM,1726,6.73534475026659e-08,7.29237285871795e-10,0.999999349000031
LV-GGM,1727,6.72787243937875e-08,7.28428257097014e-10,0.999999349728459
LV-GGM,1728,6.72391737634572e-08,7.2800004153588e-10,0.999999350456459
LV-GGM,1729,6.7225404514243e-08,7.27850961565994e-10,0.99999935118431
LV-GGM,1730,6.71561434194998e-08,7.27101070140688e-10,0.999999351911411
LV-GGM,1731,6.70992656407363e-08,7.26485253155072e-10,0.999999352637896
LV-GGM,1732,6.70621172184588e-08,7.26083046354374e-10,0.999999353363979
LV-GGM,1733,6.70386692285322e-08,7.2582917444184e-10,0.999999354089808
LV-GGM,1734,6.69789186082622e-08,7.25182253136837e-10,0.99999935481499
LV-GGM,1735,6.6932942023458e-08,7.24684463622575e-10,0.999999355539675
LV-GGM,1736,6.68835103599114e-08,7.24149265893321e-10,0.999999356263824
LV-GGM,1737,6.67967059535764e-08,7.23209432640169e-10,0.999999356987034
LV-GGM,1738,6.67932093720528e-08,7.23171575073635e-10,0.999999357710205
LV-GGM,1739,6.67202011939813e-08,7.22381113893142e-10,0.999999358432586
LV-GGM,1740,6.66910306410088e-08,7.22065283662236e-10,0.999999359154652
LV-GGM,1741,6.66234110282312e-08,7.21333164598966e-10,0.999999359875985
LV-GGM,1742,6.65740703572522e-08,7.20798952048281e-10,0.999999360596784
LV-GGM,1743,6.65067336374741e-08,7.20069895873858e-10,0.999999361316854
LV-GGM,1744,6.64568013140948e-08,7.19529277489373e-10,0.999999362036383
LV-GGM,1745,6.64191052880041e-08,7.19121141769914e-10,0.999999362755504
LV-GGM,1746,6.63856911728563e-08,7.18759366396215e-10,0.999999363474263
LV-GGM,1747,6.63523947226906e-08,7.18398864983915e-10,0.999999364192662
LV-GGM,1748,6.63232500281825e-08,7.18083314723184e-10,0.999999364910746
LV-GGM,1749,6.62282182230336e-08,7.17054403238651e-10,0.9999993656278
LV-GGM,1750,6.6194644293695e-08,7.16690897553127e-10,0.999999366344491
LV-GGM,1751,6.61469092071269e-08,7.16174068700848e-10,0.999999367060665
LV-GGM,1752,6.6125505003005e-08,7.15942324903035e-10,0.999999367776607
LV-GGM,1753,6.60426449943863e-08,7.15045197732373e-10,0.999999368491653
LV-GGM,1754,6.60294736397264e-08,7.14902591180227e-10,0.999999369206555
LV-GGM,1755,6.59667882276343e-08,7.14223894818383e-10,0.999999369920779
LV-GGM,1756,6.59315512670681e-08,7.13842383456479e-10,0.999999370634621
LV-GGM,1757,6.58580253462312e-08,7.13046316663458e-10,0.999999371347668
LV-GGM,1758,6.58218415074228e-08,7.12654553429601e-10,0.999999372060322
LV-GGM,1759,6.5758344936146e-08,7.1196707462908e-10,0.999999372772289
LV-GGM,1760,6.57386470440913e-08,7.11753805110267e-10,0.999999373484043
LV-GGM,1761,6.57133696612476e-08,7.11480126319613e-10,0.999999374195523
LV-GGM,1762,6.56254218682524e-08,7.10527913593461e-10,0.999999374906051
LV-GGM,1763,6.55996896384686e-08,7.10249310164791e-10,0.999999375616301
LV-GGM,1764,6.5569701864802e-08,7.09924631867113e-10,0.999999376326225
LV-GGM,1765,6.55531381645853e-08,7.09745296313582e-10,0.999999377035971
LV-GGM,1766,6.54698258790496e-08,7.08843272330602e-10,0.999999377744814
LV-GGM,1767,6.54606246342442e-08,7.08743650246844e-10,0.999999378453557
LV-GGM,1768,6.53618028080655e-08,7.07673704119667e-10,0.999999379161231
LV-GGM,1769,6.53023850426344e-08,7.07030386641466e-10,0.999999379868262
LV-GGM,1770,6.52584985631285e-08,7.06555226744119e-10,0.999999380574817
LV-GGM,1771,6.52144077249858e-08,7.0607785425123e-10,0.999999381280895
LV-GGM,1772,6.51846396237011e-08,7.05755554351355e-10,0.99999938198665
LV-GGM,1773,6.51442230580878e-08,7.05317963289502e-10,0.999999382691968
LV-GGM,1774,6.51103312731547e-08,7.04951016174331e-10,0.999999383396919
LV-GGM,1775,6.50661103305997e-08,7.04472235038054e-10,0.999999384101391
LV-GGM,1776,6.49789716327319e-08,7.03528782402983e-10,0.99999938480492
LV-GGM,1777,6.49260462421073e-08,7.02955758012342e-10,0.999999385507876
LV-GGM,1778,6.48929351241477e-08,7.02597263195991e-10,0.999999386210473
LV-GGM,1779,6.48451313853763e-08,7.02079691044769e-10,0.999999386912553
LV-GGM,1780,6.48173007565203e-08,7.01778368202308e-10,0.999999387614331
LV-GGM,1781,6.47893328381644e-08,7.01475558923354e-10,0.999999388315807
LV-GGM,1782,6.47098045141037e-08,7.00614503976083e-10,0.999999389016421
LV-GGM,1783,6.46981232901928e-08,7.00488031102959e-10,0.999999389716909
LV-GGM,1784,6.46450850278684e-08,6.99913784647894e-10,0.999999390416823
LV-GGM,1785,6.45863070007661e-08,6.9927739363092e-10,0.9999993911161
LV-GGM,1786,6.45702730131669e-08,6.99103793287774e-10,0.999999391815204
LV-GGM,1787,6.45057422410659e-08,6.98405117171747e-10,0.999999392513609
LV-GGM,1788,6.44540295331224e-08,6.97845222523677e-10,0.999999393211454
LV-GGM,1789,6.44295392038184e-08,6.9758006517934e-10,0.999999393909034
LV-GGM,1790,6.43820882738152e-08,6.9706631289656e-10,0.999999394606101
LV-GGM,1791,6.43269627956582e-08,6.96469468108889e-10,0.99999939530257
LV-GGM,1792,6.42885429398083e-08,6.96053495468403e-10,0.999999395998624
LV-GGM,1793,6.42344937988404e-08,6.95468304207605e-10,0.999999396694092
LV-GGM,1794,6.42204914874559e-08,6.95316700868376e-10,0.999999397389409
LV-GGM,1795,6.41672811316437e-08,6.94740591153261e-10,0.99999939808415
LV-GGM,1796,6.41296210342713e-08,6.94332844434841e-10,0.999999398778482
LV-GGM,1797,6.41133459774912e-08,6.9415663403027e-10,0.999999399472639
LV-GGM,1798,6.40496535190901e-08,6.93467034355464e-10,0.999999400166106
LV-GGM,1799,6.39849627784911e-08,6.92766626256924e-10,0.999999400858873
LV-GGM,1800,6.39550088447498e-08,6.92442314344875e-10,0.999999401551315
LV-GGM,1801,6.3927849061153e-08,6.92148254759072e-10,0.999999402243463
LV-GGM,1802,6.3860561040145e-08,6.91419725847325e-10,0.999999402934883
LV-GGM,1803,6.38322195305229e-08,6.91112871687357e-10,0.999999403625996
LV-GGM,1804,6.37758085882542e-08,6.90502109150935e-10,0.999999404316498
LV-GGM,1805,6.37034672394007e-08,6.89718867745332e-10,0.999999405006217
LV-GGM,1806,6.36739928946392e-08,6.89399748353917e-10,0.999999405695617
LV-GGM,1807,6.36210061978306e-08,6.88826060199848e-10,0.999999406384443
LV-GGM,1808,6.35896775470487e-08,6.88486864195585e-10,0.999999407072929
LV-GGM,1809,6.35645843802903e-08,6.88215179916616e-10,0.999999407761145
LV-GGM,1810,6.35449813243256e-08,6.88002937190275e-10,0.999999408449148
LV-GGM,1811,6.3484279375058e-08,6.8734571582489e-10,0.999999409136493
LV-GGM,1812,6.34354834247614e-08,6.86817400977244e-10,0.999999409823311
LV-GGM,1813,6.33371838076741e-08,6.85753108819606e-10,0.999999410509064
LV-GGM,1814,6.33336559312894e-08,6.85714912422909e-10,0.999999411194779
LV-GGM,1815,6.32693330193927e-08,6.85018486813975e-10,0.999999411879797
LV-GGM,1816,6.32021340830574e-08,6.84290922423976e-10,0.999999412564088
LV-GGM,1817,6.31620225833738e-08,6.83856634317782e-10,0.999999413247945
LV-GGM,1818,6.31339746745318e-08,6.83552958980042e-10,0.999999413931498
LV-GGM,1819,6.30977836740996e-08,6.83161118207124e-10,0.999999414614659
LV-GGM,1820,6.30859839983361e-08,6.83033362853136e-10,0.999999415297692
LV-GGM,1821,6.3010571383812e-08,6.82216868785274e-10,0.999999415979909
LV-GGM,1822,6.29657996432812e-08,6.81732124146966e-10,0.999999416661641
LV-GGM,1823,6.29042303184403e-08,6.81065511686807e-10,0.999999417342707
LV-GGM,1824,6.28593262494082e-08,6.8057933432485e-10,0.999999418023286
LV-GGM,1825,6.28159001902616e-08,6.80109159409053e-10,0.999999418703395
LV-GGM,1826,6.27853898819582e-08,6.79778823617149e-10,0.999999419383174
LV-GGM,1827,6.27142607331767e-08,6.79008706728897e-10,0.999999420062183
LV-GGM,1828,6.26961714600001e-08,6.78812853762734e-10,0.999999420740996
LV-GGM,1829,6.26600297786925e-08,6.78421546969083e-10,0.999999421419417
LV-GGM,1830,6.26173511657596e-08,6.77959464670197e-10,0.999999422097377
LV-GGM,1831,6.25737317719637e-08,6.77487196515818e-10,0.999999422774864
LV-GGM,1832,6.25406302238383e-08,6.77128805312278e-10,0.999999423451993
LV-GGM,1833,6.25227157531065e-08,6.76934844936103e-10,0.999999424128928
LV-GGM,1834,6.24726975549289e-08,6.76393296783251e-10,0.999999424805321
LV-GGM,1835,6.24362313053831e-08,6.7599847588201e-10,0.999999425481319
LV-GGM,1836,6.2393929630016e-08,6.75540474694598e-10,0.99999942615686
LV-GGM,1837,6.23456143752663e-08,6.75017364348413e-10,0.999999426831877
LV-GGM,1838,6.2303546421293e-08,6.7456189366777e-10,0.999999427506439
LV-GGM,1839,6.22300358362081e-08,6.7376599291528e-10,0.999999428180205
LV-GGM,1840,6.22106768803624e-08,6.73556393066399e-10,0.999999428853761
LV-GGM,1841,6.22000387908678e-08,6.73441214232983e-10,0.999999429527203
LV-GGM,1842,6.21323468480566e-08,6.72708312050818e-10,0.999999430199911
LV-GGM,1843,6.20922815194107e-08,6.72274523839484e-10,0.999999430872186
LV-GGM,1844,6.20484997610749e-08,6.71800497760594e-10,0.999999431543986
LV-GGM,1845,6.2016271975534e-08,6.7145156680414e-10,0.999999432215438
LV-GGM,1846,6.19513647705301e-08,6.70748815040637e-10,0.999999432886186
LV-GGM,1847,6.19075584151816e-08,6.70274522649337e-10,0.999999433556461
LV-GGM,1848,6.18785981220947e-08,6.69960968906926e-10,0.999999434226422
LV-GGM,1849,6.1874511651977e-08,6.69916724603362e-10,0.999999434896339
LV-GGM,1850,6.18417887703237e-08,6.69562433230202e-10,0.999999435565901
LV-GGM,1851,6.17632972159878e-08,6.68712603411981e-10,0.999999436234614
LV-GGM,1852,6.17354190074512e-08,6.68410765423252e-10,0.999999436903025
LV-GGM,1853,6.16754287774023e-08,6.67761249857802e-10,0.999999437570786
LV-GGM,1854,6.1662513638613e-08,6.67621417360631e-10,0.999999438238407
LV-GGM,1855,6.15655544215398e-08,6.66571637743991e-10,0.999999438904979
LV-GGM,1856,6.15559021585403e-08,6.66467132476136e-10,0.999999439571446
LV-GGM,1857,6.14954510134718e-08,6.65812626573437e-10,0.999999440237259
LV-GGM,1858,6.14627369511376e-08,6.65458430687242e-10,0.999999440902717
LV-GGM,1859,6.14457908887399e-08,6.65274955289808e-10,0.999999441567992
LV-GGM,1860,6.14036444043574e-08,6.64818634358665e-10,0.999999442232811
LV-GGM,1861,6.13811446996419e-08,6.64575029551369e-10,0.999999442897386
LV-GGM,1862,6.13244082292182e-08,6.63960742514316e-10,0.999999443561347
LV-GGM,1863,6.1298635454179e-08,6.63681700101257e-10,0.999999444225028
LV-GGM,1864,6.12496871909146e-08,6.63151736157694e-10,0.99999944488818
LV-GGM,1865,6.12367487652155e-08,6.63011651532629e-10,0.999999445551192
LV-GGM,1866,6.11932960316241e-08,6.6254118781202e-10,0.999999446213733
LV-GGM,1867,6.11676603859388e-08,6.6226363010155e-10,0.999999446875996
LV-GGM,1868,6.11316071476804e-08,6.61873280882775e-10,0.99999944753787
LV-GGM,1869,6.10911225667306e-08,6.6143495341735e-10,0.999999448199305
LV-GGM,1870,6.10502596366239e-08,6.60992529557122e-10,0.999999448860297
LV-GGM,1871,6.09843482517178e-08,6.60278905515309e-10,0.999999449520576
LV-GGM,1872,6.09501296583099e-08,6.59908420037454e-10,0.999999450180484
LV-GGM,1873,6.09325106937331e-08,6.59717659113044e-10,0.999999450840202
LV-GGM,1874,6.08583905685754e-08,6.58915158856523e-10,0.999999451499117
LV-GGM,1875,6.08390750372717e-08,6.5870602916613e-10,0.999999452157823
LV-GGM,1876,6.07905844923521e-08,6.58181020949347e-10,0.999999452816004
LV-GGM,1877,6.0714977580088e-08,6.57362423215498e-10,0.999999453473367
LV-GGM,1878,6.06858477315642e-08,6.5704703369257e-10,0.999999454130414
